0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.5,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
18.0,9.1
18.8,9.1
18.0,9.1
21.6,9.9
16.1,10.4
15.2,10.6
14.7,10.7
13.3,10.7
16.0,10.7
12.9,10.7
15.2,10.7
10.1,10.7
0.0,10.7
0.0,10.7
0.0,10.7
0.0,10.7
0.0,10.7
0.0,10.7
0.0,10.7
0.0,10.7
14.7,10.7
14.6,10.7
15.4,10.7
14.7,10.7
15.0,10.7
16.4,10.7
16.2,10.7
20.2,11.4
16.8,11.4
23.4,11.4
19.5,11.4
19.4,11.5
23.8,11.4
20.5,11.5
19.6,11.4
20.4,10.9
12.9,10.8
9.8,10.8
10.5,10.8
13.1,10.8
17.9,10.9
25.7,11.3
18.0,11.3
19.8,11.1
20.2,11.0
20.9,10.9
19.9,10.9
20.9,10.9
22.7,10.9
20.5,10.9
20.4,11.0
21.5,10.8
17.9,10.8
17.1,10.8
17.8,10.8
17.4,10.8
13.8,10.8
17.3,10.8
19.4,10.8
27.2,10.8
35.9,10.8
28.0,10.8
30.5,10.8
31.7,10.8
31.8,10.8
33.0,10.8
26.7,10.8
16.3,10.7
2.6,10.7
4.5,10.7
6.1,10.7
7.1,10.7
7.1,10.7
6.1,10.7
6.1,10.7
12.8,10.8
15.5,10.8
16.2,10.8
17.8,10.8
16.7,10.8
17.4,10.8
17.9,10.8
18.4,10.8
22.3,11.2
23.2,11.2
23.2,11.2
24.6,11.2
25.0,11.2
20.0,11.2
23.6,11.2
21.8,11.2
20.6,11.0
14.4,10.8
16.9,10.8
16.2,10.8
16.1,10.8
13.5,10.8
12.6,10.8
14.3,10.8
17.8,10.8
19.6,10.9
20.6,10.8
14.4,10.8
12.6,10.7
14.4,10.7
15.6,10.7
13.8,10.7
8.3,10.6
0.0,10.4
0.5,10.3
0.5,10.3
1.0,10.3
0.0,10.4
