50.0,8.8
0.0,8.8
0.5,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
14.7,9.1
24.3,10.3
24.0,11.3
21.6,11.5
21.7,11.5
20.3,11.5
23.4,11.5
20.7,11.5
20.5,11.5
10.3,10.9
2.0,10.9
0.0,10.9
0.0,10.9
0.0,10.9
0.0,10.9
0.0,10.9
0.0,10.9
0.0,10.9
0.0,10.9
0.0,10.9
12.2,10.9
16.0,10.9
15.5,10.9
16.3,10.9
13.7,10.9
14.2,10.9
11.5,10.9
10.3,10.9
9.7,10.9
12.4,10.9
7.2,10.9
9.0,10.9
7.6,10.9
21.7,11.3
24.5,11.4
22.5,11.5
24.5,11.5
21.6,11.4
20.4,11.5
21.4,11.5
23.4,11.5
15.4,10.9
12.8,10.9
9.7,10.9
9.2,10.9
7.8,10.9
11.4,10.9
10.7,10.9
10.7,10.9
21.1,11.4
21.5,11.5
22.7,11.5
25.1,11.5
21.2,11.5
26.6,11.5
20.0,11.4
20.8,11.3
27.2,11.1
22.6,11.0
26.2,11.1
29.5,11.1
30.0,11.1
23.8,11.1
26.7,11.1
24.4,11.1
23.5,11.2
21.6,11.3
21.4,11.4
20.9,11.6
22.4,11.5
20.5,11.5
21.4,11.5
18.6,11.5
22.2,11.5
25.4,11.4
23.5,11.6
22.6,11.6
21.4,11.5
23.1,11.6
24.8,11.5
24.1,11.6
20.0,11.1
23.6,11.2
21.9,11.2
24.0,11.2
24.0,11.3
22.6,11.4
25.5,11.3
24.0,11.1
24.8,11.2
20.3,11.1
21.7,11.1
22.4,11.2
22.3,11.3
21.8,11.5
22.4,11.4
23.4,11.6
20.5,11.4
23.2,11.3
23.6,11.2
23.8,11.2
22.6,11.3
25.1,11.3
23.6,11.3
23.4,11.1
7.9,10.8
0.5,10.6
0.5,10.5
0.0,10.5
0.0,10.5
0.5,10.5
0.0,10.5
