100.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.5,8.8
0.0,8.8
0.0,8.8
10.3,9.8
11.2,10.3
10.1,10.6
7.2,10.6
7.2,10.6
10.1,10.6
8.7,10.6
16.2,10.7
12.6,10.8
0.5,10.8
0.0,10.8
0.0,10.8
0.0,10.8
0.5,10.8
0.0,10.8
0.0,10.8
4.8,10.8
11.9,10.8
11.3,10.8
8.9,10.8
14.6,10.8
18.8,10.8
18.5,10.8
18.0,10.8
25.4,11.4
25.6,11.5
21.6,11.4
24.8,11.4
24.1,11.5
24.0,11.5
22.7,11.4
23.2,11.4
22.6,11.4
24.0,11.3
23.6,11.3
22.6,11.4
23.4,11.4
21.2,11.4
25.4,11.4
23.5,11.4
22.1,11.2
21.0,11.1
24.0,11.1
22.4,10.9
19.3,10.8
21.0,10.8
16.8,11.0
17.6,10.8
21.3,11.0
17.2,10.9
20.0,10.9
19.4,10.9
19.4,10.9
19.0,11.0
22.3,11.1
22.5,11.0
20.2,10.9
26.9,10.9
27.6,10.9
26.2,10.9
22.1,10.9
18.8,10.9
23.2,11.0
21.6,10.9
22.0,11.2
22.9,11.3
21.3,11.4
21.5,11.5
18.8,11.4
23.0,11.4
20.0,11.2
21.2,11.2
19.4,10.9
14.4,10.9
12.2,10.9
13.6,10.9
11.7,10.9
11.7,10.9
12.3,10.9
14.7,10.9
11.2,10.9
12.1,10.9
14.3,11.1
20.7,11.0
21.5,11.1
24.4,11.0
19.3,11.0
24.0,11.0
22.4,11.1
20.3,11.0
18.0,11.0
22.0,11.3
20.0,11.2
21.6,11.2
21.4,11.4
23.3,11.4
23.1,11.3
21.6,11.2
25.3,11.1
20.6,11.0
22.3,11.0
23.9,11.2
24.4,11.1
20.7,11.0
12.6,10.7
1.0,10.4
0.5,10.1
1.5,9.9
0.0,9.9
0.0,9.9
0.0,9.9
