50.0,8.8
0.0,8.8
0.0,8.8
0.5,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.0,8.8
0.5,8.9
9.1,9.0
8.3,9.1
5.8,9.1
7.2,9.1
13.4,9.2
32.4,9.3
30.6,9.4
36.1,9.5
26.9,10.7
23.3,10.8
19.8,10.8
22.3,10.9
18.8,10.9
23.1,10.9
19.5,10.9
22.7,10.8
7.5,10.8
0.0,10.8
0.0,10.8
0.0,10.8
0.5,10.8
0.0,10.8
0.0,10.8
0.0,10.8
0.0,10.8
0.0,10.8
0.0,10.8
0.0,10.8
0.0,10.8
0.0,10.8
0.0,10.8
0.5,10.8
8.4,10.8
9.3,10.7
8.2,10.7
11.6,10.8
12.4,10.7
10.9,10.7
9.8,10.7
11.3,10.8
24.2,11.3
22.5,11.3
20.4,11.4
23.6,11.3
24.2,11.3
19.7,11.0
17.9,10.8
16.3,10.8
16.2,10.8
16.2,10.8
18.1,10.8
21.1,10.8
16.5,10.8
19.2,10.8
19.2,10.8
11.5,10.7
17.9,10.7
14.9,10.7
13.6,10.7
13.8,10.7
17.2,10.7
18.8,10.7
15.7,10.7
14.7,10.7
13.1,10.7
20.8,10.7
22.4,10.7
28.6,10.7
27.6,10.7
26.8,10.7
26.3,10.7
26.7,10.7
11.7,10.7
11.5,10.7
11.6,10.7
16.9,11.0
20.3,11.3
21.2,11.4
24.1,11.4
19.2,11.2
11.4,10.7
4.6,10.7
5.1,10.7
2.1,10.7
5.1,10.7
5.0,10.7
5.1,10.7
5.6,10.7
13.8,10.7
15.5,10.7
15.3,10.7
11.2,10.7
19.0,10.7
18.7,10.7
15.9,10.7
17.5,10.7
23.6,11.4
22.3,11.4
21.2,11.4
23.2,11.4
20.9,11.4
23.5,11.4
20.9,11.4
23.1,11.3
28.1,11.0
29.0,10.9
28.3,11.1
27.9,11.1
27.9,11.1
24.7,11.2
25.9,11.1
27.8,11.0
7.9,10.6
0.5,10.4
0.5,10.1
0.5,9.9
0.5,9.5
0.0,9.5
