50.0,9.2
0.0,9.2
0.0,9.2
0.0,9.2
0.0,9.2
0.0,9.2
0.0,9.2
0.5,9.3
0.0,9.3
0.0,9.3
0.0,9.3
0.0,9.3
0.0,9.3
0.5,9.2
0.0,9.2
0.0,9.2
0.0,9.2
0.0,9.2
4.1,9.4
20.1,9.9
17.2,10.7
12.6,11.0
11.0,11.0
14.7,11.0
12.4,11.0
12.4,11.0
11.1,11.0
11.9,11.1
1.5,11.0
0.0,11.0
0.0,11.0
0.0,11.0
0.0,11.0
0.0,11.0
0.0,11.0
1.6,11.0
17.4,11.0
19.7,11.0
15.6,11.0
15.7,11.0
12.9,11.0
14.3,11.0
13.4,11.0
17.7,11.2
21.8,11.4
20.1,11.4
18.3,11.4
21.1,11.4
20.5,11.6
22.9,11.8
20.8,11.7
21.1,11.6
12.2,11.2
9.1,11.1
6.7,11.1
6.2,11.1
8.6,11.1
8.7,11.1
6.2,11.1
10.3,11.2
9.2,11.1
7.8,11.1
10.5,11.1
8.2,11.1
7.2,11.1
8.6,11.1
9.1,11.1
9.8,11.2
14.0,11.1
10.2,11.1
12.9,11.1
13.4,11.1
11.1,11.1
13.8,11.1
17.2,11.4
20.1,11.3
16.5,11.3
16.8,11.2
17.2,11.3
17.3,11.3
22.8,11.3
22.5,11.3
25.4,11.3
26.0,11.3
20.1,11.3
17.3,11.3
17.5,11.3
15.8,11.4
16.7,11.3
17.4,11.3
18.2,11.4
16.1,11.3
13.0,11.3
11.0,11.3
12.4,11.3
12.2,11.3
10.6,11.3
11.9,11.2
12.4,11.3
12.7,11.3
17.6,11.3
19.3,11.3
18.5,11.3
19.8,11.3
19.0,11.3
18.8,11.3
18.8,11.3
18.2,11.3
18.6,11.3
16.3,11.3
17.3,11.3
15.0,11.3
16.1,11.3
15.3,11.3
14.4,11.3
15.6,11.3
19.6,11.3
19.1,11.4
19.0,11.3
17.7,11.3
18.9,11.3
18.3,11.3
19.6,11.3
16.8,11.1
2.6,10.9
0.5,10.7
0.0,10.5
0.5,10.4
0.0,10.4
0.0,10.4
