50.0,9.2
0.0,9.2
0.0,9.2
0.0,9.2
0.0,9.2
0.5,9.2
1.0,9.2
0.0,9.2
0.0,9.2
0.0,9.2
0.0,9.2
1.0,9.3
9.3,9.4
9.3,9.5
7.9,9.5
6.9,9.5
6.8,9.5
9.0,9.5
14.1,9.5
20.2,9.6
20.6,10.2
10.9,10.8
9.7,10.9
8.8,11.0
12.5,11.0
9.8,11.0
10.2,11.0
10.6,11.0
4.2,11.0
0.0,11.0
0.0,11.0
0.5,11.0
0.0,11.0
0.0,11.0
0.0,11.0
0.0,11.0
0.5,11.0
0.0,11.0
0.0,11.0
0.0,11.0
0.0,11.0
0.0,11.0
0.5,11.0
1.5,11.1
20.0,11.7
23.6,11.7
19.4,11.8
24.7,11.8
24.1,11.8
22.8,11.8
22.1,11.8
24.0,11.8
20.7,11.9
24.0,11.8
21.5,11.8
19.4,11.8
22.0,11.9
20.0,11.8
20.7,11.8
21.6,11.8
21.4,11.2
14.2,11.1
10.7,11.1
7.7,11.1
9.6,11.1
6.8,11.1
9.1,11.1
6.8,11.2
15.5,11.1
16.9,11.2
20.9,11.5
21.2,11.6
20.5,11.6
21.2,11.5
24.4,11.4
21.4,11.4
24.2,11.3
27.4,11.3
20.2,11.2
22.5,11.2
23.8,11.2
23.2,11.2
21.3,11.2
20.7,11.3
18.9,11.3
21.5,11.3
21.0,11.4
18.4,11.4
18.8,11.4
21.6,11.3
20.2,11.5
20.8,11.5
19.1,11.4
21.5,11.5
20.6,11.3
19.1,11.2
17.6,11.2
16.9,11.2
16.3,11.2
15.0,11.2
17.5,11.2
21.4,11.3
20.7,11.3
21.2,11.3
22.7,11.3
20.6,11.3
21.6,11.3
21.6,11.4
21.5,11.4
18.7,11.3
16.2,11.2
16.5,11.2
13.8,11.2
15.6,11.2
16.1,11.2
16.1,11.2
17.1,11.3
22.8,11.3
21.2,11.3
20.3,11.2
21.6,11.2
21.2,11.4
23.7,11.3
21.2,11.1
6.4,10.9
0.0,10.7
0.5,10.5
0.0,10.4
0.5,10.4
0.0,10.4
