100.0,9.2
0.0,9.2
0.0,9.2
0.0,9.2
0.0,9.2
0.0,9.2
0.0,9.2
0.0,9.2
0.0,9.2
0.0,9.2
0.0,9.2
0.0,9.2
0.0,9.2
0.5,9.2
0.0,9.2
0.0,9.2
0.0,9.2
0.0,9.2
0.0,9.2
2.5,9.4
13.0,10.5
9.7,10.9
6.3,11.1
7.7,11.1
7.2,11.1
9.1,11.2
9.3,11.2
12.2,11.3
4.5,11.2
0.0,11.2
0.0,11.2
0.0,11.2
0.0,11.2
0.0,11.2
0.0,11.2
0.0,11.2
0.0,11.2
0.0,11.2
0.0,11.2
0.0,11.2
0.0,11.2
0.0,11.2
0.0,11.2
2.0,11.3
15.0,11.3
17.7,11.3
16.9,11.3
12.4,11.3
15.1,11.3
14.6,11.3
16.4,11.3
16.8,11.4
17.3,11.4
21.0,11.4
21.6,11.4
18.7,11.4
19.5,11.4
19.7,11.4
19.0,11.4
18.9,11.4
18.4,11.4
21.1,11.4
18.6,11.4
20.1,11.4
18.8,11.4
20.0,11.5
20.3,11.4
22.1,11.6
21.5,11.9
22.2,11.8
24.6,11.9
21.9,11.9
22.7,11.8
20.1,11.7
20.5,11.8
25.2,11.8
25.8,11.7
26.0,11.7
26.7,11.7
27.7,11.7
24.3,11.7
26.0,11.6
22.6,11.5
26.6,11.7
20.4,11.6
20.4,11.7
20.0,11.6
18.0,11.5
19.5,11.5
14.4,11.7
20.8,11.8
20.7,11.7
16.7,11.5
14.3,11.5
16.1,11.5
13.7,11.5
13.3,11.5
14.1,11.5
13.2,11.5
12.8,11.5
14.9,11.5
17.6,11.5
20.2,11.6
22.7,11.6
23.0,11.5
22.2,11.6
19.5,11.7
23.3,11.7
20.9,11.6
17.5,11.5
18.9,11.7
19.1,11.8
21.9,11.9
20.6,11.8
20.6,11.7
19.4,11.5
16.6,11.5
22.2,11.5
22.4,11.6
20.3,11.6
22.2,11.6
23.2,11.5
24.9,11.7
23.6,11.5
5.2,11.2
2.6,11.0
0.5,10.9
0.5,10.6
0.0,10.5
0.5,10.3
